work_id	stationer_entries_in_register
571	"Mar 6, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""Salmatida Spolia a Masque at Whitehall on Tuesday the 21<sup>th</sup>. of Ianuary 1639. all written by S<sup>r</sup> Will</i>ia</i>m Davenant."""
572	"Apr 25, 1639: Entered to Andrew Crooke (1) and William Cooke: ""these five playes  vidlt ... The Coronation""."
573	"Apr 25, 1639: Entered to Andrew Crooke (1) and William Cooke: ""these five playes  vidlt ... Loues Cruellty"".<br />Nov 29, 1639: Entered to John Williams (1) and Francis Eglesfield: ""Two Playes viz<sup>t</sup>. ... a Tragedy called Loues Crueltie. by Iames Shirley"". Entry canceled, with note in margin: ""Loues Crueltie is Entred before to m<sup>r</sup> Crooke""."
574	"Apr 25, 1639: Entered to Andrew Crooke (1) and William Cooke: ""these five playes  vidlt Night walters ...""."
575	"Apr 25, 1639: Entered to Andrew Crooke (1) and William Cooke: ""these five playes  vidlt ... Oportunity."""
576	"Jul 8, 1639: Entered to Lawrence Blaiklock: ""a play called The Bride by Tho: Nabbs""."
577	"Jul 29, 1639: Entered to William Cooke: ""a play called The humerous Courtier. by Iames Shirley""."
578	"Oct 3, 1639: Entered to Daniel Frere: ""The Tragedy of Messalina the Roman Emperesse by N: R""."
579	"Oct 9, 1639: Entered to John Legat (2): ""a booke called Christs Passion. a Tragedy. w<sup>th</sup>. Annotations by Geo: Sands Esq<sup>r</sup>."""
580	"Jun 18, 1639: Entered to John Okes: ""a Play called The knave in Graine, or Iack Cottington."" (Since the character Jack Cottington is not in this play, the second part of the entry may refer to a different text.)<br />Oct 22, 1639: Transferred from John Okes to John Nicholson: ""a Play called A knave in graine new vampt""."
581	"Nov 4, 1639: Entered to Daniel Frere: ""a Play called Vnfortunate mother a Tragedy by Tho: Nabbs""."
582	"Nov 20, 1639: Entered to Daniel Frere: ""a Play called The Rebellion by Tho: Rawlins""."
583	"Nov 29, 1639: Entered to John Williams (1) and Francis Eglesfield: ""Two Playes viz<sup>t</sup>. A Pastorall called The Arcadia. ... by Iames Shirley""."
584	"Jan 31, 1640: Entered to William Leake (2): ""a TrageComedy called The strange discouery by I: G: gent'""."
585	"Feb 20, 1640: Entered to John Benson: ""a booke Called The Masque of Gypsies by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
586	"Mar 19, 1640: Entered to Francis Constable: ""three Playes called. ... The Antipodes.""<br />Feb 17, 1648: Transferred from the administrator and administratrixes of Alice Constable decd., the widow of Francis Constable, to Richard Thrale: ""Saluo iure cuiusq<i>ue</i>. ... The Antipodes. a play."""
587	"Mar 19, 1640: Entered to Francis Constable: ""three Playes called. Sparagus garden. ..."".<br />Feb 17, 1648: Transferred from the administrator and administratrixes of Alice Constable decd., the widow of Francis Constable, to Richard Thrale: ""Saluo iure cuiusq<i>ue</i>. ... Sparagus garden a play."""
588	"Apr 2, 1640: Entered to William Cooke: ""a Tragecomedie called The Queene of Arragon by Will: Habington Esq<sup>r</sup>."""
589	"Apr 2, 1640: Entered to Andrew Crooke (1): ""a Comedy called The swaggering Damosell by M<sup>r</sup> Chamberleyne."""
590	"Apr 4, 1640: Entered to Francis Constable: ""a Play called The Ladies Priuiledge. by Hen: Glapthorne"".<br />Feb 17, 1648: Transferred from the administrator and administratrixes of Alice Constable decd., the widow of Francis Constable, to Richard Thrale: ""Saluo iure cuiusq<i>ue</i>. ... The Ladies priviledge a play ... by Hen: Glapthorne""."
591	"Apr 27, 1640: Entered to Francis Constable: ""a Comedy called Witt in a Constable. by Hen: Glapthorne.""<br />Feb 17, 1648: Transferred from the administrator and administratrixes of Alice Constable decd., the widow of Francis Constable, to Richard Thrale: ""Saluo iure cuiusq<i>ue</i>. ... Witt in a Constable. a play ... by Hen: Glapthorne""."
592	"Apr 28, 1640: Entered to Richard Whitaker: ""two Playes viz<sup>t</sup>. ... The Constant Maide. by Iames Shirley""."
593	"Apr 28, 1640: Entered to Richard Whitaker: ""two Playes viz<sup>t</sup>. S<sup>t</sup>. Patrick for Ireland. ... by Iames Shirley""."
594	"May 22, 1640: Entered to Anne Wilson: ""a Comedie called The Hollander. by Hen: Glapthorne""."
595	"Nov 24, 1640: Entered to Samuel Cartwright: ""a booke called Masquerade du Ciel. p<sup>r</sup>sented to the great queene of the litle world &c by I: S:""."
596	None
597	None
598	None
599	None
600	None
601	"Mar 11, 1640: Entered to John Williams (1) and Francis Eglesfield: ""two Comedies viz<sup>t</sup>. The Antiquarie. ...""."
602	"Mar 23, 1641:  Entered to William Lee (2): ""a booke called The Parliam<sup>t</sup>. of Bees &c by Iohn Day""."
603	None
604	None
605	None
606	"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
607	"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
608	"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
609	"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
610	"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
611	"Mar 20, 1640: Entered to Andrew Cooke (1) and Richard Sergier: ""four Masques viz<sup>t</sup> ... Panns Anniuersary or the sheapards holyday. ... by Ben: Iohnson"".<br />Entered to Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
612	"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where."""
613	None
614	None
615	None
616	"Sep 17, 1658: Entered to Thomas Walkley: ""The Magnetick Lady. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""The Magnetick Lady."""
617	"Sep 17, 1658: Entered to Thomas Walkley: ""A Tale of a Tub. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""A Tale of a Tub."""
618	"Sep 17, 1658: Entered to Thomas Walkley: ""The sad Shephard or a Tale of Robin hood. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""The Sad Shephard Or a Tale of Robin hood."""
619	"Apr 2, 1640: Entered to Andrew Crooke (1): ""a Tragedy called The Prisoner by M<sup>r</sup> killegrey""."
620	"Aug 4, 1640: Entered to Andrew Crooke (1): ""a play called Claracilla by M<sup>r</sup> killegray""."
621	"Apr 5, 1642: Entered to Francis Eglesfield: ""a booke called The discontented Colonell. by S<sup>r</sup> Iohn Sucklyn kn<sup>t</sup>.""<br />Aug 1, 1646: Transferred from Francis Eglesfield and Henry Twyford to Humphrey Moseley: ""y<sup>e</sup> Play called The discontented Colonell &c. by S<sup>r</sup>. Io: Sucklin""."
622	"Aug 6, 1642: Entered to Thomas Walkley: ""two bookes viz<sup>t</sup>. A Tragedy called *The Sophy. ... both of them by M<sup>r</sup> Iohn Denham"" [<i>in margin</i> ""vide Liber E: fol. 179""].<br />Feb 4, 1650: Transferred from Thomas Walkley to Humphrey Moseley: ""a play called The Sophy a tragedy written by M<sup>r</sup> Iohn Denham Esq<sup>r</sup>""."
623	None
624	"Mar 7, 1646: Entered to Humphrey Moseley (by consent of Richard Hearne): ""a Tragedy called the Vnfortunate Louers &c. by W<sup>m</sup>. Davenant""."
625	None
626	None
627	None
628	"Jul 24, 1646: Entered to Humphrey Moseley: ""a Play called The Goblins &c. by S<sup>r</sup>. Iohn Sucklyn""."
629	"Jun 8, 1647: Entered to Ruth Raworth: ""a booke called Il Pastor fido written originally in Italian & now newly translated into English &c. Salvo Iure cuiuscunq<i>ue</i>"".<br />Feb 6, 1648: Transferred from Ruth Raworth to Humphrey Moseley: ""a booke called Il. Pastor fido. or the faithfull Sheaphard &c translated into English by m<sup>r</sup> ffran: [<i>sic</i>] ffanshaw w<sup>th</sup> diuers other poems annexed therevnto by the same author""."
630	None
631	None
632	"Nov 18, 1640: Entered to Abel Roper (1): ""a Play called The Country Girle""."
633	None
634	None
635	None
635.5	None
636	None
637	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Mad Lover. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
638	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Spanish Curate. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
639	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Litle french Lawyer ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
640	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Custome of y<sup>e</sup> Country. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
641	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Noble gentleman. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
642	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Captaine ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
643	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Beggars Bush ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
644	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Coxecombe. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
645	"Jun 29, 1660: Entered to Humphrey Robinson and Humphrey Moseley: ""the severall Plays following. vizt The false one. ... all Six Copies written by ffra: Beamont & Iohn ffletcher."""
646	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Chaunces. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
647	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Loyall Subiect ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
648	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Lawes of Candy. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
649	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Lovers progresse. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
650	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Island Princes ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
651	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Noble Enemie or the humerous Leiftenant. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
652	"Jun 29, 1660: Entered to Humphrey Robinson and Humphrey Moseley: ""the severall Plays following. vizt ... The Nice Valour or the passionate Madman. ... all Six Copies written by ffra: Beamont & Iohn ffletcher."""
653	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Maid of the Mill. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
654	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Prophetesse. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
655	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Bonducca or Boadicia ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
656	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Sea Voyage ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
657	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Double Marriage ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
658	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Pilgrime. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
659	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Knights of Malta ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
660	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Womans prize or the Tamer tam'd ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
661	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Martiall Maid. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
662	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Honest mans fortune ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
663	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Queene of Corinth. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
664	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Woemen pleased. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
665	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Wife for a Month. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
666	"Jun 29, 1660: Entered to Humphrey Robinson and Humphrey Moseley: ""the severall Plays following. vizt ... Witt at severall Weapons. ... all Six Copies written by ffra: Beamont & Iohn ffletcher."""
667	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Emperor Valentinian. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
668	"Jun 29, 1660: Entered to Humphrey Robinson and Humphrey Moseley: ""the severall Plays following. vizt ... The Faire Maid of the Inne. ... all Six Copies written by ffra: Beamont & Iohn ffletcher."""
669	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Lovers pilgrimage. ... by M<sup>r</sup> Beamont & m<sup>r</sup> fflesher."""
670	"Jun 29, 1660: Entered to Humphrey Robinson and Humphrey Moseley: ""the severall Plays following. vizt ... Four Plays or morall Representations in one. all Six Copies written by ffra: Beamont & Iohn ffletcher."""
671	None
672	None
673	None
673.5	None
674	None
674.5	None
675	"Apr 8, 1654: Entered to Humphrey Moseley: ""a Tragedie called Medea. written in Lat. by Lucius Ann&aelig;us. Seneca. Englished by Ed: Sherborne Esq<sup>r</sup>."""
676	None
677	None
678	None
678.5	None
679	None
680	None
681	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Country Captaine ... by my Lord of Newcastle."""
682	None
683	None
684	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Love & honor. ... by S<sup>r</sup> W<sup>m</sup>. Davenant. ... By S<sup>r</sup>. W<sup>m</sup>. Davenant [<i>sic</i>]""."
685	None
686	None
687	None
688	None
689	None
690	None
691	None
692	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Varieties ... by my Lord of Newcastle."""
693	None
694	"Nov 23, 1650: Entered to John Tey: ""a Tragedy called the distracted State written in the yeere 1641 by Iohn Tatham""."
695	None
696	None
697	None
698	None
699	None
700	None
701	"May 4, 1648: Entered to Humphrey Moseley: ""a booke called Poems & Playes (viz<sup>t</sup>.) ... The Lady Errant, ... being TrageComedies by M<sup>r</sup>. W<sup>m</sup>: Cartwright""."
702	"May 4, 1648: Entered to Humphrey Moseley: ""a booke called Poems & Playes (viz<sup>t</sup>.) ... The Citty Cozener or the Ordinary. being TrageComedies by M<sup>r</sup>. W<sup>m</sup>: Cartwright""."
703	"May 4, 1648: Entered to Humphrey Moseley: ""a booke called Poems & Playes (viz<sup>t</sup>.) The Siege or Loues Convert, ... being TrageComedies by M<sup>r</sup>. W<sup>m</sup>: Cartwright""."
704	"Nov 29, 1651: Entered to Mercy Meighen, Gabriel Bedell, and Thomas Collins (1): ""A Tragicomedie called the Iust generall""."
705	"Apr 12, 1652: Entered to Humphrey Moseley: ""a Play called The Widdow. Written by Iohn Fletcher & Tho: Middleton [Gent': <i>added</i>]""."
706	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Wild goose chase. ... by m<sup>r</sup> Beamont & m<sup>r</sup> fflesher.""<br />Apr 12, 1652: Entered to Humphrey Moseley: ""A Play called the Wild-Goose Chase Written by Fra: Beaumont & Iohn Fletcher Gent""."
707	None
708	None
709	None
710	None
711	None
712	"Oct 19, 1652: Entered to Humphrey Moseley: ""a Comedie called y<sup>e</sup> Changeling. written by Rowley""."
713	None
714	"Nov (or Dec?) 29, 1653: Entered to Richard Marriot: ""The Eunuch a Tragedy""."
715	None
716	None
717	"Jun 28(?), 1624: Entered to John Wright (1): ""the Spanish Iepsye"".<br />Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""The Spanish Gipsies by Tho: Middleton & W<sup>m</sup>. Rowley."""
718	"Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""Five new Playes. vizt The mad Couple well Matcht. ... by Rich: Broome. One 3<sup>d</sup> parte."""
719	"Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""Five new Playes. vizt ... The Novella: ... by Rich: Broome. One 3<sup>d</sup> parte."""
720	"Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""Five new Playes. vizt ... The Court Beggar. ... by Rich: Broome. One 3<sup>d</sup> parte."""
721	None
722	"Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""Five new Playes. vizt ... The Damoiselle. by Rich: Broome. One 3<sup>d</sup> parte."""
723	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Brothers ... by M<sup>r</sup> Shirley""."
724	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... The Sisters ... by M<sup>r</sup> Shirley""."
725	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Doubtfull heire ... by M<sup>r</sup> Shirley""."
726	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Imposture. ... by M<sup>r</sup> Shirley""."
727	"Sep 4(?), 1646: Entered to Humphrey Robinson and Humphrey Moseley: ""these seu<i>er</i>al Tragedies & Comedies herevnder menc<i>i</i>oned (viz<sup>t</sup>.) [(Saluo iure cuiusumq<i>ue</i>) <i>deleted</i>] ... Cardinall ... by M<sup>r</sup> Shirley""."
728	"Sep 10, 1653: Entered to Humphrey Moseley: ""a Play called The Court Secret, Written by Iames Shirley."""
729	"Sep 9, 1653: Entered to Humphrey Moseley: ""a Play called Alphonso, Empero<sup>r</sup>. of Germany, by Iohn Peele""."
730	"Nov (or Dec?) 29, 1653: Entered to Richard Marriot: ""several playes following (vizt) The Paraside or Revenge for hono<sup>r</sup>. by Henry Glapthorne"".<br />Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""Revenge for honour a Tragedy by Geo: Chapman."""
731	"Apr 28, 1654: Entered to Henry Herringman: ""A Maske & Comedie called The Nuptialls of Peleus & Thetis Or the great Royall Ball Acted lately at Paris translated into English by Iames Howell Esq<sup>r</sup>""."
732	"Apr 28, 1654: Entered to Henry Herringman: ""A Maske & Comedie called The Nuptialls of Peleus & Thetis Or the great Royall Ball Acted lately at Paris translated into English by Iames Howell Esq<sup>r</sup>""."
733	"May 13, 1654: Entered to Richard Marriot: ""A Play called Appeus and Virginia Tragedy written by Iohn Webster.""<br />Jun 11, 1659: Transferred from Richard Marriot to Humphrey Moseley: ""Appeus & Virginia a Tragedy by Ion Webster."""
734	None
735	None
736	None
737	None
738	None
739	"Jun 20, 1655: Entered to John Sweeting: ""a booke entituled Fortune by Land & Sea a Tragicomedie written by Tho: Heywood & W<sup>m</sup>. Rowley""."
740	"Jun 20, 1655: Entered to John Sweeting: ""a booke called The Loue sick King. an English Tragicall History w<sup>th</sup> the life & death of Cartis Mundy the faire Nunne of Winchester. Written by Anthony Brewer Gent<i>leman</i>."""
741	"Jun 20, 1655: Entered to John Sweeting: ""a booke called The Poore mans Comfort, a Tragicomedie written by Robert Dawborne, m<sup>r</sup>. of Arts."""
742	"Feb 15, 1612: Entered to Edward Blount: ""A tragedye called, The Twynnes tragedye by [<i>blank</i>] Niccolls"". (Unlikely to have any connection with this play.)<br />Jun 20, 1655: Entered to John Sweeting: ""a booke entituled The Twinnes a TragiComedy written by W. Rider. M<sup>r</sup>. A."""
743	None
